Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year,Background,Story,Award Region,Award Category,Jury,Summary,Location,Location_probability
1,Not Specified,1979 Photo Contest,Humor,"01 January, 1978",https://www.worldpressphoto.org/getmedia/63a654f2-9944-4bac-b8cf-f86014988c99/1979-Denis-Thorpe-HM3?maxsidesize=1920&resizemode=force,F:\Temp\1979\Denis Thorpe\1.jpg,Queen Elisabeth.,3rd prize,Denis Thorpe,1979,,,,,,Queen Elisabeth was crowned on the first day of her reign.,None,None
1,Not Specified,1979 Photo Contest,News Feature,"01 January, 1978",https://www.worldpressphoto.org/getmedia/ca893a97-dbe4-4c23-b676-e0a80960d4a9/1979-Werner-E-Baum-GN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1979\Werner E. Baum\1.jpg,"A farewell for Leonid Brezhnev, leader of the Soviet Union, after his visit to West Germany.",2nd prize,Werner E. Baum,1979,,,,,,"Leonid Brezhnev, leader of the Soviet Union, has died at the age of 82.",Romania,0.9859562603392078
1,Not Specified,1979 Photo Contest,Color Picture,"01 November, 1978",https://www.worldpressphoto.org/getmedia/dbed6b86-2ca6-49e3-9f16-544e4aa689b2/1979-Frank-Johnston-PNS3-AF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1979\Frank Johnston\1.jpg,More than 900 followers of reverend Jim Jones of The Peoples Temple Agricultural Project commit mass suicide.,3rd prize,Frank Johnston,1979,,,,,,More than 900 followers of reverend Jim Jones commit mass suicide.,None,None
1,Not Specified,1979 Photo Contest,Color Picture,"01 January, 1978",https://www.worldpressphoto.org/getmedia/40cba6b2-5b45-4174-bc21-d8361e889a4a/1979-Peter-Martens-PNS2-AJ-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1979\Peter Martens\1.jpg,Recruits of the French Foreign Legion train in the Pyrenees and on the isle of Corsica.,2nd prize,Peter Martens,1979,,,,,,Recruits of the French Foreign Legion train in the Pyrenees and on the isle of Corsica.,Pyrenees,0.9898058588856706
1,Not Specified,1979 Photo Contest,Feature Picture,"01 January, 1978",https://www.worldpressphoto.org/getmedia/44bed103-28a2-42c6-814e-fcb9b193b7f5/1979-Pavel-Melus-GNS3-AF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1979\Pavel Melus\1.jpg,Sara Simeoni at the European Athletics Championships.,3rd prize,Pavel Melus,1979,,,,,,Sara Simeoni at European Athletics Championships.,None,None
1,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/0a6d67c9-047a-4b90-886b-79e3e7a2cff8/1979-Eddie-Adams-GN1?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\1.jpg,An untouchable in India.,1st prize,Eddie Adams,1979,,,,,,An untouchable in India.,India,0.9998012879142664
1,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/2c11a876-1d5b-44a9-b315-1a25cdf3d273/1979-Eddie-Adams-GNS1-AH?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\1.jpg,"White life in Rhodesia: An 89-year-old widow with her gun.

On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979,,,,,,"On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement.",None,None
1,Not Specified,1979 Photo Contest,General News,"01 January, 1978",https://www.worldpressphoto.org/getmedia/7958d743-875a-4c3e-b4fb-6b6f7430121a/1979-Monte-Fresco-GNS3-AH?maxsidesize=1920&resizemode=force,F:\Temp\1979\Monte Fresco\1.jpg,"A man convicted of rape is sentenced to receive 12 strokes by cane. Two others were given the same sentence. The first public flogging in Pakistan was watched by a crowd of 15,000.",3rd prize,Monte Fresco,1979,,,,,,A man has been sentenced to 12 strokes by cane after a public flogging in Pakistan.,Pakistan,0.9998695890672025
1,Not Specified,1979 Photo Contest,Miscellaneous,"01 January, 1978",https://www.worldpressphoto.org/getmedia/f57b584c-016e-4203-8471-fa5311ea2463/1979-Eddie-Adams-GN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1979\Eddie Adams\1.jpg,An untouchable in India.,1st prize,Eddie Adams,1979,,,,,,An untouchable in India.,India,0.9998012879142664
1,Not Specified,1980 Photo Contest,Black Picture,"01 January, 1979",https://www.worldpressphoto.org/getmedia/e8a5a4a0-4457-41da-b7e6-35ddff475f93/1980-Hilmar-Pabel-PNS2-AH-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Hilmar Pabel\1.jpg,Life in the Cambodian refugee camps at the Thai border.,2nd prize,Hilmar Pabel,1980,,,,,,A Cambodian refugee camp at the Thai border is thriving.,None,None
1,Not Specified,1980 Photo Contest,General News,"01 January, 1979",https://www.worldpressphoto.org/getmedia/60f44e40-260c-4842-a041-24f09a4ae03e/1980-Hilmar-Pabel-GN2?maxsidesize=1920&resizemode=force,F:\Temp\1980\Hilmar Pabel\1.jpg,"Refugees, also known as 'boat people', from Communist-controlled Vietnam, in a camp on Bidong Island, Malaysia.",2nd prize,Hilmar Pabel,1980,,,,,,"Refugees from Communist-controlled Vietnam are in a camp on Bidong Island, Malaysia.",Malaysia,0.9998767412592997
1,Not Specified,1980 Photo Contest,Color Picture,"01 January, 1979",https://www.worldpressphoto.org/getmedia/982df1ae-54e7-4273-8639-16cdb03e8d81/1980-Fred-Ihrt-PNS3-AI-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Fred Ihrt\1.jpg,"God in Russia: Religious service in The Trinity Lavra of St. Sergius, the most important Russian monastery and spiritual center of the Russian Orthodox Church, located in the town of Zagorsk, which was renamed in 1991 as Sergiyev Posad.",3rd prize,Fred Ihrt,1980,,,,,,"The Trinity Lavra of St. Sergius, the most important Russian monastery and spiritual center of the Russian Orthodox Church, located in the town of Zagorsk, was renamed in 1991 as Sergiyev Posad.",Russian Federation,0.998245589593644
1,Not Specified,1980 Photo Contest,General News,"01 November, 1979",https://www.worldpressphoto.org/getmedia/e6fde452-dc80-4772-938b-5dd513214480/1980-David-Burnett-GN1?maxsidesize=1920&resizemode=force,F:\Temp\1980\David Burnett\1.jpg,"A Cambodian woman cradles her child while waiting for food to be distributed at the Sa Kaeo Holding Center, Thailand.
The holding center had been opened one month earlier to accommodate refugees fleeing Cambodia after the Vietnamese invasion in December 1978. In January 1979, the Vietnamese army captured Phnom Penh and established the People’s Republic of Kampuchea, ending the Khmer Rouge regime, which had held the country for nearly four years. The invasion caused a mass migration of hundreds of thousands Cambodians returning home or fleeing to western Cambodia, near the Thai border.",1st prize,David Burnett,1980,,,,,,The Sa Kaeo Holding Center had been opened one month earlier to accommodate refugees fleeing Cambodia after the Vietnamese invasion in December 1978.,Cambodia,0.9997034876489721
1,Not Specified,1980 Photo Contest,Photo Sequences,"01 September, 1979",https://www.worldpressphoto.org/getmedia/10d6f3c5-c8b5-40ab-bee6-9a345c562ca4/1980-Charles-Robinson-OTS1-AF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Charles Robinson\1.jpg,Fatal Hit. A top fuel dragster blows the supercharger off the engine on the finishing line at the National Hot Rod Association US Nationals.,1st prize,Charles Robinson,1980,,,,,,A top fuel dragster blows the supercharger off the engine at the National Hot Rod Association US Nationals.,None,None
1,Not Specified,1980 Photo Contest,General News,"01 January, 1979",https://www.worldpressphoto.org/getmedia/4d435c54-edf1-4950-9ddd-87f41dd9aa88/1980-Sergey-Vasiliev-GN1?maxsidesize=1920&resizemode=force,F:\Temp\1980\Sergey Vasiliev\1.jpg,In a children's pool.,1st prize,Sergey Vasiliev,1980,,,,,,There is a child swimming in a pool.,None,None
1,Not Specified,1980 Photo Contest,People in the News,"01 January, 1979",https://www.worldpressphoto.org/getmedia/d54e8a7e-ac10-44c3-88df-16412ca28b72/1980-Christopher-Barham-PN2?maxsidesize=1920&resizemode=force,F:\Temp\1980\Christopher Barham\1.jpg,Iran's deposed Shah Mohammad Reza Pahlavi in exile.,2nd prize,Christopher Barham,1980,,,,,,Iran's deposed Shah Mohammad Reza Pahlavi in exile.,Iran,0.9999477867688711
1,Not Specified,1980 Photo Contest,News Feature,"01 January, 1979",https://www.worldpressphoto.org/getmedia/4b738e88-b54d-489b-8573-d0c89bfa6d3b/1980-Hilmar-Pabel-GNS3-AF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Hilmar Pabel\1.jpg,Mother Theresa and the sisters of her order help the hungry and sick in Calcutta.,3rd prize,Hilmar Pabel,1980,,,,,,Mother Theresa and her sisters help the hungry and sick in Calcutta.,India,0.9997999768130512
1,Not Specified,1980 Photo Contest,Color Picture,"01 January, 1979",https://www.worldpressphoto.org/getmedia/700bc2d4-c6c0-4e5c-aa7e-31e14ab2fe37/1980-Co-Rentmeester-OTS2-AH-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Co Rentmeester\1.jpg,Sahara Sailing.,2nd prize,Co Rentmeester,1980,,,,,,Sahara Sailing is a Sahara sailing course.,Sahara,0.40681842471200724
1,Not Specified,1980 Photo Contest,Sports,"01 January, 1979",https://www.worldpressphoto.org/getmedia/7b5e1536-5ed4-41e1-bce5-34abc64e687a/1980-Dieter-Baumann-SP2?maxsidesize=1920&resizemode=force,F:\Temp\1980\Dieter Baumann\1.jpg,"Two racers on a sidecar motorcycle in muddy circumstances during the WM-Lauf Motocross in Rudersberg, Germany.",2nd prize,Dieter Baumann,1980,,,,,,"Two racers on a sidecar motorcycle in muddy conditions during the WM-Lauf Motocross in Rudersberg, Germany.",Rudersberg,0.9987484500751265
1,Not Specified,1980 Photo Contest,Spot News,"01 January, 1979",https://www.worldpressphoto.org/getmedia/affffc21-5fc4-4e81-87de-a5cd7c588d82/1980-Claus-Bienfait-SN1?maxsidesize=1920&resizemode=force,F:\Temp\1980\Claus Bienfait\1.jpg,Bomb explosion.,1st prize,Claus Bienfait,1980,,,,,,A bomb explodes in a residential area.,None,None
1,Not Specified,1980 Photo Contest,Others,"01 January, 1979",https://www.worldpressphoto.org/getmedia/e65fcba6-3e82-47ad-be0f-2e640591a4cc/1980-Leonid-Evseevich-Yakutin-OTS-HM-AG?maxsidesize=1920&resizemode=force,F:\Temp\1980\Leonid Evseevich Yakutin\1.jpg,On the land of Vietnam.,Individual awards,Leonid Evseevich Yakutin,1980,,,,,,On the land of Vietnam.,Vietnam,0.825904391126226
1,Not Specified,1980 Photo Contest,Spot News,"27 August, 1979",https://www.worldpressphoto.org/getmedia/fa80ba8b-e165-4394-b860-ef549e6f9630/1980-Jahangir-Razmi-SN2?maxsidesize=1920&resizemode=force,F:\Temp\1980\Jahangir Razmi\1.jpg,"A government firing squad executes nine Kurdish rebels and two officers of the deposed Shah's police force after summary trials. The next day, another 21 Kurdish rebels and military deserters were executed.

At first, Kurdish political organisations had supported the revolution against the Shah, which brought Ayatollah Khomeini to power in February 1979. However, the relationship between the new government and the Kurds soon became fraught with difficulties, as the new Islamic republic did not make any provision for regional autonomy that the Kurds so much desired. The crisis deepened after Kurds were denied seats in the assembly of experts who were to write the new constitution. Armed conflict broke out between armed Kurdish factions and the Iranian revolutionary government's security forces and led to the declaration by Ayatollah Khomeini of a jihad against separatism in Iranian Kurdistan.

Although United Press International (UPI) submitted the photo to the World Press Photo contest, they did not commission it. The photo was commissioned by the Iranian newspaper Ettela’at, which published the image on 28 August 1979 without a credit line, to protect the photographer’s safety. A never identified staff member of UPI in Iran was tipped off about the photo and supplied with a copy by Ettela'at, which he transmitted to UPI’s European office. From there, the image was sent out in the world over the wire. Twenty-six years after the event, the photographer’s name, Jahangir Razmi, was revealed in The Wall Street Journal on 2 December 2006.",2nd prize,Jahangir Razmi,1980,,,,,,"Jahangir Razmi, a photographer whose name has been revealed in The Wall Street Journal, was tipped off about a photo commissioned by the Iranian newspaper Ettela’at.",United States,0.746853541147452
1,Not Specified,1980 Photo Contest,News Feature,"01 November, 1979",https://www.worldpressphoto.org/getmedia/ce4ab872-3cc5-4844-9a9c-9c968ea8d719/1980-David-Burnett-GN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\David Burnett\1.jpg,"A Cambodian woman cradles her child while waiting for food to be distributed at the Sa Kaeo Holding Center, Thailand.
The holding center had been opened one month earlier to accommodate refugees fleeing Cambodia after the Vietnamese invasion in December 1978. In January 1979, the Vietnamese army captured Phnom Penh and established the People’s Republic of Kampuchea, ending the Khmer Rouge regime, which had held the country for nearly four years. The invasion caused a mass migration of hundreds of thousands Cambodians returning home or fleeing to western Cambodia, near the Thai border.",1st prize,David Burnett,1980,,,,,,The Sa Kaeo Holding Center had been opened one month earlier to accommodate refugees fleeing Cambodia after the Vietnamese invasion in December 1978.,Cambodia,0.9997034876489721
1,Not Specified,1980 Photo Contest,Black Picture,"01 November, 1979",https://www.worldpressphoto.org/getmedia/4f5d6ee8-9039-4e58-99b1-ce3cf46ceba1/1980-Richard-Leman-Olsenius-PNS1-AJ-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1980\Richard Leman Olsenius\1.jpg,"Cambodians fleeing to Thailand.

A mother and child in a refugee camp in Thailand.",1st prize,Richard Leman Olsenius,1980,,,,,,Cambodians fleeing to Thailand in a refugee camp.,Thailand,0.9999566082830569
1,Not Specified,1980 Photo Contest,General News,"01 January, 1979",https://www.worldpressphoto.org/getmedia/d51c661e-9952-4772-8d88-9b5631930c79/1980-Hilmar-Pabel-GNS3-AF?maxsidesize=1920&resizemode=force,F:\Temp\1980\Hilmar Pabel\1.jpg,Mother Theresa and the sisters of her order help the hungry and sick in Calcutta.,3rd prize,Hilmar Pabel,1980,,,,,,Mother Theresa and her sisters help the hungry and sick in Calcutta.,India,0.9997999768130512
1,Not Specified,1980 Photo Contest,Others,"01 January, 1979",https://www.worldpressphoto.org/getmedia/413277fa-2cca-4e5e-a0d0-88983d7abc32/1980-Floris-Bergkamp-OTS-HM-AD?maxsidesize=1920&resizemode=force,F:\Temp\1980\Floris Bergkamp\1.jpg,Members of Greenpeace try to stop the dumping of nuclear waste in the North Sea.,Individual awards,Floris Bergkamp,1980,,,,,,Greenpeace is trying to stop dumping of nuclear waste in the North Sea.,North Sea,0.9982679160748447
